museo_id,museo_nombre,museo_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,museo_calle_numero,museo_colonia,museo_cp,gmaps_longitud,gmaps_latitud
1756,Museo de Sitio de Calixtlahuaca,"Ayuntamiento de Toluca, Instituto Municipal de Cultura, Turismo y Arte",15,México,106,Toluca,44,Calixtlahuaca,Av. Miguel Hidalgo s/n,Col. Cerro del Temismo,50280,-99.6939,19.33153
2165,Museo del Mamut,Ayuntamiento de Tultepec,15,México,108,Tultepec,1,Tultepec,Morelos s/n,Col. San Rafael Ixtlahuaca,54960,-99.12833,19.68555
1472,Museo Arqueológico de Valle de Bravo,Secretaría de Cultura del Estado de México,15,México,110,Valle de Bravo,1,Valle de Bravo,Fray Gregorio Jiménez de la Cuenca s/n,Barrio de Santa María Ahuacatlán,51200,-100.12991,19.18731
281,Museo Joaquín Arcadio Pagaza,Secretaría de Cultura del Estado de México,15,México,110,Valle de Bravo,1,Valle de Bravo,Joaquín Arcadio Pagaza 201,Centro,51200,-100.1301,19.19221
262,Museo Virreinal de Zinacantepec   ,Secretaría de Cultura del Estado de México,15,México,118,Zinacantepec,1,San Miguel Zinacantepec,Independencia 101,Centro,51350,-99.73562,19.28299
799,Museo Comunitario del Valle de Xico,Comisión Local para la Preservación del Patrimonio Cultural de Valle de Chalco Solidaridad,15,México,122,Valle de Chalco Solidaridad,1,Xico,Av. Adolfo López Mateos s/n,Col. Cerro del Marqués,56614,-98.93559,19.27411
777,Museo Eduardo Ruiz,Museo Comunitario de la Junta Vecinal,16,Michoacán de Ocampo,3,Álvaro Obregón,5,Felipe Carrillo Puerto,Gabriel Pastos s/n,Col. Felipe Carrillo Puerto,58920,0,0
1546,Museo de la Tierra Caliente ,"Centro de Cultura y Desarrollo, A.C.",16,Michoacán de Ocampo,6,Apatzingán,1,Apatzingán de la Constitución,"Av. Constitución de 1814 Norte 2, altos 1",Centro,60600,-102.35405,19.0879
778,Museo Casa Constitución,Ayuntamiento de Apatzingán/Casa de la Cultura,16,Michoacán de Ocampo,6,Apatzingán,1,Apatzingán de la Constitución,Av. Constitución de 1814 núm. 1,Centro,60600,-102.35409,19.08733
772,Museo del Primer Supremo Tribunal de Justicia de la Nación,Suprema Corte de Justicia de la Nación (SCJN),16,Michoacán de Ocampo,9,Ario,1,Ario de Rosales,Portal 1er Tribunal Supremo de Justicia de la República s/n,Centro,61830,0,0
1077,Museo Casa Morelos,Ayuntamiento de Carácuaro,16,Michoacán de Ocampo,13,Carácuaro,1,Carácuaro de Morelos,1ra. Lázaro Cárdenas s/n esq. Francisco I. Madero,Centro,61920,-101.12699,19.01731
1842,Museo Regional Profr. Antonio Castañeda Robles,Ayuntamiento de Coahuayana,16,Michoacán de Ocampo,14,Coahuayana,1,Coahuayana de Hidalgo,Pino Suarez s/n,Centro,60800,-103.66293,18.70247
1713,Museo Comunitario de Cotija,,16,Michoacán de Ocampo,19,Cotija,1,Cotija de la Paz,Nicolás Bravo 6,Centro,59940,-102.70462,19.80853
2098,Museo de Sitio de la Zona Arqueológica de Tres Cerritos,Secretaría de Cultura/INAH,16,Michoacán de Ocampo,20,Cuitzeo,1,Cuitzeo del Porvenir,Domicilio Conocido,,58840,-101.10459,19.96029
1071,Museo de la Estampa del Antiguo Convento de Santa María Magdalena ,Secretaría de Cultura/INAH,16,Michoacán de Ocampo,20,Cuitzeo,1,Cuitzeo del Porvenir,Av. Francisco I. Morelos Ote. 799,Centro,58000,-101.13798,19.96826
1850,Museo Tlaximaloyan ,Patronato del Museo Taximaroa,16,Michoacán de Ocampo,34,Hidalgo,1,Ciudad Hidalgo,Melchor Ocampo 28,Centro,61100,-100.55685,19.69125
2080,Museo de sitio de la Zona Arqueológica de Huandacareo,Secretaría de Cultura/INAH,16,Michoacán de Ocampo,36,Huandacareo,1,Huandacareo,Calle Mezquite s/n,,58820,-101.28967,19.99505
320,Museo Lázaro Cárdenas del Río,UNAM/Coordinación de Humanidades,16,Michoacán de Ocampo,45,Jiquilpan,1,Jiquilpan de Juárez,Av. Lázaro Cárdenas esq. Felicitas del Río s/n,Centro,59510,-102.71483,19.98622
1034,Museo de Arte Contemporáneo Alfredo Zalce (MACAZ),Secretaría de Cultura del Estado de Michoacán,16,Michoacán de Ocampo,53,Morelia,1,Morelia,Av. Acueducto 18,Centro,58000,-101.1795,19.69991
1037,Museo y Archivo Histórico Casa de Morelos,Secretaría de Cultura/INAH,16,Michoacán de Ocampo,53,Morelia,1,Morelia,Av. Morelos Sur 323,Centro,58000,-101.19132,19.69994
13,Museo Casa Natal de Morelos,Secretaría de Cultura del Estado de Michoacán,16,Michoacán de Ocampo,53,Morelia,1,Morelia,Corregidora 113,Centro,58000,-101.19259,19.70088
758,Museo de Geología y Mineralogía Dr. Jenaro González Reyna,Universidad Michoacana de San Nicolás de Hidalgo/Facultad de Ingeniería Civil,16,Michoacán de Ocampo,53,Morelia,1,Morelia,"Francisco J. Mújica s/n, Ciudad Universitaria, edif. F",Col. Felícitas del Río,58040,-101.20675,19.69139
1,Sala Melchor Ocampo del Colegio Primitivo y Nacional de San Nicolás de Hidalgo,Universidad Michoacana de San Nicolás de Hidalgo,16,Michoacán de Ocampo,53,Morelia,1,Morelia,Av. Madero Pte. 351,Centro,58000,0,0
1036,Museo del Estado de Michoacán (Cerrado por remodelación),Secretaría de Cultura del Estado,16,Michoacán de Ocampo,53,Morelia,1,Morelia,Guillermo Prieto 176,Centro Histórico,58000,-101.194,19.70464
245,Museo de Historia Natural Manuel Martínez Solórzano,Universidad Michoacana de San Nicolás de Hidalgo,16,Michoacán de Ocampo,53,Morelia,1,Morelia,Av. Ventura Puente 23,Centro,58000,-101.17895,19.69776
1039,Museo Michoacano de las Artesanías,Casa de las Artesanías del Estado de Michoacán de Ocampo,16,Michoacán de Ocampo,53,Morelia,1,Morelia,Fray Juan de San Miguel 129,Centro,58000,-101.18885,19.70174
1891,Orquidiario de Morelia,Centro de Convenciones y Exposiciones de Morelia,16,Michoacán de Ocampo,53,Morelia,1,Morelia,Av. Ventura Puente s/n,Col. Felix Ireta,58070,-101.18154,19.68497
1890,Planetario de Morelia Licenciado Felipe Rivera,Centro de Convenciones y Exposiciones de Morelia,16,Michoacán de Ocampo,53,Morelia,1,Morelia,Av. Ventura Puente s/n,Col. Félix Ireta,58070,-101.18331,19.6848
1126,Museo Histórico del Poder Judicial del Estado de Michoacán,"Gobierno del Estado de Michoacán, Poder Judicial",16,Michoacán de Ocampo,53,Morelia,1,Morelia,Portal Allende 267,Centro Histórico,58000,-101.19433,19.70216
2038,Museo de Residuos SOS,Secretaría de Servicios Públicos Municipales/Ayuntamiento de Morelia,16,Michoacán de Ocampo,53,Morelia,1,Morelia,Perif. Paseo de la República 5500,Col. Lago I,58115,-101.19205,19.70338
1040,Museo Regional Michoacano Dr. Nicolás León Calderón,Secretaría de Cultura/INAH,16,Michoacán de Ocampo,53,Morelia,1,Morelia,Allende 305 esq. Abasolo,Centro,58000,-101.19437,19.70178
1028,Museo de Arte Colonial,Secretaría de Cultura del Estado de Michoacán,16,Michoacán de Ocampo,53,Morelia,1,Morelia,Benito Juárez 240,Centro,58000,-101.19216,19.70506
1845,Centro de Interpretación Ruta Don Vasco,,16,Michoacán de Ocampo,66,Pátzcuaro,1,Pátzcuaro,Calzada Ibarra 1 , Col Revolución,61609,-101.61451,19.52461
246,Museo de Artes e Industrias Populares de Pátzcuaro,Secretaría de Cultura/INAH,16,Michoacán de Ocampo,66,Pátzcuaro,1,Pátzcuaro,Arciga s/n esq. Alcantarilla,Zona Centro,61600,-101.60711,19.51338
779,Museo Agrarista de Tzurumútaro,,16,Michoacán de Ocampo,66,Pátzcuaro,47,Zurumútaro (Tzurumútaro),Francisco I. Madero núm. 1,Centro ,61615,0,0
773,Museo del 2°Hospital-Pueblo,Comunidad Indígena de Santa Fe de la Laguna,16,Michoacán de Ocampo,73,Quiroga,1,Quiroga,Utopía s/n,Barrio San Juan I,58431,0,0
1076,Museo Nacional del Cobre,Ayuntamiento de Salvador Escalante,16,Michoacán de Ocampo,79,Salvador Escalante,1,Santa Clara del Cobre,Av. Morelos 263 esq. Pino Suárez,Centro,61800,-101.63793,19.40562
1853,Museo del Centro Cultural Amalia Solórzano,Patronato ciudadano,16,Michoacán de Ocampo,82,Tacámbaro,1,Tacámbaro de Codallos,Portal de Codallos 8,Centro,61650,-101.45883,19.23584
1854,Museo Comunitario de Tancítaro,Patronato,16,Michoacán de Ocampo,83,Tancítaro,1,Tancítaro,Nicolás Bravo s/n,Centro,60460,-102.3628,19.34145
1716,Museo El Real del Tajo,Particular,16,Michoacán de Ocampo,85,Tangancícuaro,1,Tangancícuaro de Arista,Av. Gral. Carlos Salazar Ote. 240,Centro,,0,0
2099,Museo de Sitio de la Zona Arqueológica de Tingambato,Secretaría de Cultura/INAH,16,Michoacán de Ocampo,90,Tingambato,1,Tingambato,"Tinganio s/n, Tercero",,60290,-101.85874,19.49458
1074,Museo Hermanos López Rayón,"Patronato del Museo Hermanos López Rayón, A.C.",16,Michoacán de Ocampo,93,Tlalpujahua,1,Tlalpujahua de Rayón,Torbellinos s/n,Centro,61060,-100.17146,19.80531
1125,Museo Tecnológico Minero del Siglo XIX,"Rescate Ecológico Cultural y Minero, A.C.",16,Michoacán de Ocampo,93,Tlalpujahua,2,Dos Estrellas,Dos Estrellas s/n,Col. Dos Estrellas,61060,0,0
1849,Museo Uralca,Municipio de Tlazazalca,16,Michoacán de Ocampo,94,Tlazazalca,1,Tlazazalca,Mercado Municipal s/n 2° piso,Centro,58740,0,0
1038,Museo de Sitio de las Yácatas Zona Arqueológica Tzintzuntzan,Secretaría de Cultura/INAH,16,Michoacán de Ocampo,100,Tzintzuntzan,1,Tzintzuntzan,Av. Las Yácatas s/n,Centro,58440,-101.57189,19.62358
1597,Museo del Ex convento de Santa Ana Tzintzuntzan,Centro Cultural Comunitario de Tzintzuntzan,16,Michoacán de Ocampo,100,Tzintzuntzan,1,Tzintzuntzan,"Convento s/n, Plaza Principal",Centro,58440,-101.57931,19.62603
780,Museo Arqueológico Juan Sepúlveda ,"Ayuntamiento de Uruapan, Dirección de Cultura",16,Michoacán de Ocampo,102,Uruapan,1,Uruapan,García Ortiz 1,Centro,60000,-102.06303,19.42158
9,Museo de los Cuatro Pueblos Indígenas La Huatapera,Comisión Nacional para el Desarrollo de los Pueblos Indígenas (CNDI),16,Michoacán de Ocampo,102,Uruapan,1,Uruapan,Plaza Morelos s/n esq. Vasco de Quiroga,Centro,60000,-102.06193,19.42129
1851,Museo Fray Juan de San Miguel,"Fray Juan de San Miguel, A.C.",16,Michoacán de Ocampo,102,Uruapan,1,Uruapan,Alvaro Obregón 14,Centro,60000,-102.06126,19.42033
764,Museo Municipal Eduardo Ruiz ,Casa de Cultura de Uruapan,16,Michoacán de Ocampo,102,Uruapan,1,Uruapan,García Ortiz 1,Centro,60000,-102.0634,19.42143
1672,Museo Comunitario de Vista Hermosa M.V.Z. Octavio M. Carrillo Castellanos,Ayuntamiento de Vista Hermosa,16,Michoacán de Ocampo,105,Vista Hermosa,1,Vista Hermosa de Negrete,Av. Miguel Hidalgo 1-B,Centro,59200,-102.47358,20.27272
1228,Museo Municipal Pentathlón de Yurécuaro,Ayuntamiento de Yurécuaro,16,Michoacán de Ocampo,106,Yurécuaro,1,Yurécuaro,Francisco Villa s/n esq. Austacio Zepesa,Centro,59250,-102.28434,20.33422
1439,Museo de la Ciudad de Zamora,Ayuntamiento de Zamora de Hidalgo,16,Michoacán de Ocampo,108,Zamora,1,Zamora de Hidalgo,"Ferrocarril s/n, Ant. Estación del Ferrocarril",Centro ,59600,-102.28483,19.99501
1674,Casa Museo Lic. Felipe Rivera,Ayuntamiento de Zinapécuaro,16,Michoacán de Ocampo,110,Zinapécuaro,1,Zinapécuaro de Figueroa,Felipe Rivera 3,Centro,58930,-100.82545,19.85918
1852,Museo Casona de la Estación,Ayuntamiento de Zitácuaro/Direc.de Promoción y Difusión Cultural,16,Michoacán de Ocampo,112,Zitácuaro,1,Heróica Zitácuaro,Av. Hidalgo Oriente 212-A,Col. Héroes Ferrocarrileros,61500,-100.34495,19.4327
1334,Museo Histórico y Natural Calmecac,Ayuntamiento de Atlatlahucan,17,Morelos,2,Atlatlahucan,1,Atlatlahucan,Calvario s/n,Centro,62840,0,0
567,Museo Regional Tlahuica,Ayuntamiento de Axochiapan,17,Morelos,3,Axochiapan,1,Axochiapan,Benito Juárez s/n,Centro,62950,-98.75327,18.50275
1844,Museo Comunitario El Fuste,Comunidad de Quebrantadero,17,Morelos,3,Axochiapan,9,Quebrantadero,Plaza de la Reforma s/n,Centro,62956,0,0
1531,Museo del Agrarismo Ex Hacienda de Chinameca,Secretaría de Cultura del Estado de Morelos,17,Morelos,4,Ayala,1,Ciudad Ayala,Lázaro Cárdenas s/n,Centro,62723,-98.98673,18.76915
690,Museo de la Caricatura y la Historieta (MUCAHI),"Movimiento Cultural Coronel Francisco Franco Salazar, A.C.",17,Morelos,4,Ayala,4,Anenecuilco,Libertad s/n,Col. Anenecuilco,62709,-98.98235,18.77889
1229,Museo Casa Zapata,Secretaría de Cultura del Estado de Morelos,17,Morelos,4,Ayala,4,Anenecuilco,Av. Emiliano Zapata s/n,Centro,62709,0,0
247,Museo Histórico de Cuautla (Casa de Morelos),Secretaría de Cultura/INAH,17,Morelos,6,Cuautla,1,Cuautla,Cjón. del Castigo 3 ,Centro,62740,-98.956,18.81195
881,Museo de la Independencia. Sitio de Cuautla,Secretaría de Cultura del Estado de Morelos,17,Morelos,6,Cuautla,1,Cuautla,Batalla del 19 de Febrero s/n,Centro,62740,-98.95395,18.81597
1779,Museo Vivencial 279,"Patronato del Museo Vivencial 279, A.C.",17,Morelos,6,Cuautla,1,Cuautla,Mariano Escobedo s/n,Centro,48150,0,0
338,Museo de Acervo Paleontológico de Cuernavaca (MAPA),Particular,17,Morelos,7,Cuernavaca,1,Cuernavaca,Venus 15,Jardines de Cuernavaca,62360,-99.20566,18.93347
736,Jardín Etnobotánico y Museo de la Medicina Tradicional (Museo cerrado),Secretaría de Cultura/INAH,17,Morelos,7,Cuernavaca,1,Cuernavaca,Matamoros 14,Col. Acapatzingo,62440,-99.22364,18.90916
2005,Museo Morelense de Arte Contemporáneo Juan Soriano ,Gobierno del Estado,17,Morelos,7,Cuernavaca,1,Cuernavaca,Dr. Guillermo Gándara 415,Col. Amatitlán,62410,-99.23071,18.92307
1774,Museo de Arte Indígena Contemporáneo,Patronato de la Universidad Autónoma del Estado de Morelos,17,Morelos,7,Cuernavaca,1,Cuernavaca,Av. José María Morelos 107,Centro,62000,-99.23789,18.92159
1264,Papalote Museo del Niño Cuernavaca,"Museo Interactivo Infantil, A.C.",17,Morelos,7,Cuernavaca,1,Cuernavaca,Av. Vicente Guerrero 205,Col. Lomas de la Selva,62270,-99.2311,18.93366
1629,Museo Morelense de Arte Popular (MMAPO),Secretaría de Cultura del Estado de Morelos,17,Morelos,7,Cuernavaca,1,Cuernavaca,Miguel Hidalgo 239,Centro,62000,-99.23572,18.92091
2013,Museo de Arte Sacro de Cuernavaca,Gobierno del Estado/Ex Convento de la Asunción de Cuernavaca,17,Morelos,7,Cuernavaca,1,Cuernavaca,Miguel Hidalgo 17,Centro,62000,-99.23684,18.92051
1338,Museo del Centro Cultural Jardín Borda,Secretaría de Cultura del Estado de Morelos,17,Morelos,7,Cuernavaca,1,Cuernavaca,Av. José María Morelos  271,Centro,62000,-99.23765,18.921
1764,Museo Güelu,"Fundación Fernando Cué Gómez, A.C",17,Morelos,7,Cuernavaca,1,Cuernavaca,Ixcateopan 101,Col. Vista Hermosa,62290,-99.2221,18.9313
330,Museo Robert Brady,"Fundación Robert Brady, A.C.",17,Morelos,7,Cuernavaca,1,Cuernavaca,Nezahualcóyotl 4,Centro,62000,-99.23607,18.91983
104,Museo de la Ciudad de Cuernavaca (MuCIC),Ayuntamiento de Cuernavaca,17,Morelos,7,Cuernavaca,1,Cuernavaca,Av. Morelos 265,Centro Histórico,62000,-99.23753,18.92002
2022,Museo de Ciencias de Morelos,Consejo de Ciencia y Tecnología del Estado de Morelos/Centro Morelense de Comunicación de la Ciencia,17,Morelos,7,Cuernavaca,1,Cuernavaca,De la Ronda 13,Acapatzingo,62440,-99.2271,18.91904
1041,Proyecto Siqueiros: Sala de Arte Público Siqueiros-La Tallera,Secretaría de Cultura/INBA,17,Morelos,7,Cuernavaca,1,Cuernavaca,Venus 52,Col. Jardines de Cuernavaca,62360,-99.20503,18.93237
333,Museo Fotográfico de Cuernavaca. El Castillito,Ayuntamiento de Cuernavaca,17,Morelos,7,Cuernavaca,1,Cuernavaca,Agustín Güemes 1,Col. El Calvario,62000,-99.23761,18.929
1044,Museo Regional Cuauhnáhuac Palacio de Cortés,Secretaría de Cultura/INAH,17,Morelos,7,Cuernavaca,1,Cuernavaca,Francisco Leyva 100,Centro,62000,-99.2335,18.92123
1042,Museo Comunitario de Chalcatzingo El Sitio,"Grupo de Ejidatarios, A.C.",17,Morelos,10,Jantetelco,1,Jantetelco,Camino a las Ruinas s/n,Zona Arqueológica,62970,-98.80228,18.72593
639,Museo   Mariano Matamoros,Secretaría de Cultura del Estado de Morelos,17,Morelos,10,Jantetelco,1,Jantetelco,Calle Reforma 55,Centro,62970,-98.77816,18.71571
1043,Museo de Sitio de Xochicalco,Secretaría de Cultura/INAH,17,Morelos,15,Miacatlán,1,Miacatlán,Carr. Federal Xochicalco-Tetlama s/n,Col. Xochicalco,62609,-99.2271,18.85409
5,Museo de Sitio de Coatetelco,Secretaría de Cultura/INAH,17,Morelos,15,Miacatlán,1,Miacatlán,Amargura s/n,Centro,62606,-99.32593,18.72626
1846,Museo Comunitario de Ocuituco,Grupo Cultural Siena Ocuituco A.C.,17,Morelos,16,Ocuituco,1,Ocuituco,Calle Agustín Cazares s/n,Barrio Tepexi Ocuituco,62850,-98.77522,18.87112
752,Museo de Arte Prehispánico Colección Carlos Pellicer,"Patronato Amigos de Tepoztlán, A.C.",17,Morelos,20,Tepoztlán,1,Tepoztlán,"Arq. Pablo A. González 2, Parte Posterior del Ex -Convento",Centro,62520,-99.09898,18.98571
747,Museo Comunitario de San Juan Tlacotenco,Comunitario independiente,17,Morelos,20,Tepoztlán,1,Tepoztlán,"Domicilio conocido s/n, planta baja de la ayudantía municipal",Centro,62520,-99.09902,18.9856
754,Museo Comunitario Ce Acatl Topiltzin Quetzalcóatl (Un ave serpiente),Comité Cultural de Amatlán,17,Morelos,20,Tepoztlán,1,Tepoztlán,Quetzalcóatl s/n,Pueblo Amatlán de Quetzalcóatl,62525,-99.09822,18.98611
880,Museo y Centro de Documentación Histórica Ex Convento de Tepoztlán,Secretaría de Cultura/INAH,17,Morelos,20,Tepoztlán,1,Tepoztlán,Envila y No Reelección s/n,Zona Centro,62520,-99.10119,18.9863
301,Museo Comunitario Rubén Jaramillo,"Unión de Pueblos de Morelos, A.C.",17,Morelos,25,Tlaquiltenango,1,Tlaquiltenango,Av. Morelos s/n esq. Emiliano Zapata,Centro,62980,-99.16127,18.63626
1612,Museo Comunitario de Chimalacatlán,Comunidad de Chimalacatlán,17,Morelos,25,Tlaquiltenango,6,Chimalacatlán,Domicilio conocido,Centro,62900,0,0
656,Museo Ex Convento de San Juan Bautista,"Museo Ex Convento de San Juan Bautista, A.C.",17,Morelos,26,Tlayacapan,1,Tlayacapan,Av. Justo Sierra s/n,Centro,62540,-98.98278,18.95524
339,Museo del Centro Cultural La Cerería,Ayuntamiento de Tlayacapan,17,Morelos,26,Tlayacapan,1,Tlayacapan,Plaza de la Corregidora s/n,Centro,62540,-98.97969,18.95543
749,Museo Comunitario de Totolapan,Ayuntamiento de Totolapan,17,Morelos,27,Totolapan,5,Nepopualco,Domicilio conocido,Centro,62830,-98.92176,18.98812
680,Museo del Campesino Dr. Emeterio González Orduña,Ayuntamiento de Xochitepec,17,Morelos,28,Xochitepec,1,Xochitepec,Rep. de Guatemala s/n esq. Argentina,Centro,62790,-99.23103,18.78222
750,Museo del Chinelo,"Grupo Cultural Yautepec, A.C.",17,Morelos,29,Yautepec,1,Yautepec de Zaragoza,Niño núm. 34,Centro,62730,-99.06219,18.88619
746,Museo Comunitario San Esteban Tetelpan,"Museo Comunitario San Esteban Tetelpan, A.C.",17,Morelos,31,Zacatepec,1,Zacatepec de Hidalgo,"Ex Curato de la Iglesia de San Esteban, Santos Degollado s/n",Col. Zacatepec de Hidalgo,62780,-99.1953,18.6595
734,Museo Comunitario Zoloxúchitl,Comunitario independiente,17,Morelos,32,Zacualpan de Amilpas,6,Tlacotepec,Plaza de la Constitución s/n esq. Miguel Hidalgo,Centro,62895,-98.75151,18.81408
362,Museo Local de Compostela,Secretaría de Cultura/INAH/Centro INAH Nayarit,18,Nayarit,4,Compostela,1,Compostela,"Juárez esq. Zaragoza s/n (a 36 km de Tepic, carretera federal 200 Tepic-Puerto Vallarta)",Centro,63700,-104.89994,21.23633
341,Museo de la Casa de Cultura de Ixtlán del Río,Ayuntamiento de Ixtlán del Río,18,Nayarit,6,Ixtlán del Río,1,Ixtlán del Río,Av. Miguel Hidalgo 45,Centro Histórico,63940,-104.36798,21.03485
640,Museo Comunitario de Jala,Patronato de la Casa de Cultura/Ayuntamiento de Jala,18,Nayarit,7,Jala,1,Jala,José María Salazar  14 ,Centro,63880,-104.43776,21.1051
457,Museo Comunitario de Santiago Ixcuintla,Junta Vecinal Pro Conservación y Difusión del Patrimonio Histórico y Cultural y Museo Comunitario / Ayuntamiento de Santiago Ixcuintla,18,Nayarit,15,Santiago Ixcuintla,1,Santiago Ixcuintla,Jardín Juárez s/n,Centro,63300,-105.20838,21.81096
483,Museo del Origen,Consejo Estatal para La Cultura y  las Artes de Nayarit,18,Nayarit,15,Santiago Ixcuintla,1,Santiago Ixcuintla,Porfirio Díaz 1,Isla de Mexcaltitán,63560,-105.47523,21.90594
1405,Centro de Arte Contemporáneo del Bicentenario Emilia Ortiz,Consejo Estatal para la Cultura y las Artes de Nayarit,18,Nayarit,17,Tepic,1,Tepic,Miguel Hidalgo 17 ,Centro,63000,-104.89174,21.51089
261,Museo Regional de Nayarit,Secretaría de Cultura/INAH,18,Nayarit,17,Tepic,1,Tepic,Av. México Nte. 91,Centro,63000,-104.89263,21.50998
1574,Museo Interactivo de Ciencias e Innovación de Nayarit,Instituto Tecnológico de Tepic,18,Nayarit,17,Tepic,1,Tepic,Av. de la Salud s/n,Ciudad Industrial,63173,-104.84948,21.4816
282,Casa Museo Juan Escutia,Consejo Estatal para la Cultura y las Artes de Nayarit,18,Nayarit,17,Tepic,1,Tepic,Miguel Hidalgo 71 Ote.,Centro,63000,-104.89079,21.51047
1507,Museo de los Cinco Pueblos,Centro Cultural de los Cinco/Consejo Estatal para La Cultura y Las Artes de Nayarit,18,Nayarit,17,Tepic,1,Tepic,Av. México 105 Nte. ,Centro,63000,-104.89242,21.51029
271,Museo Amado Nervo,Consejo Estatal para la Cultura y las Artes de Nayarit,18,Nayarit,17,Tepic,1,Tepic,Zacatecas 284 Nte. ,Centro,63000,-104.8904,21.51241
369,Museo de Antropología e Historia de Allende,Ayuntamiento de Allende,19,Nuevo León,4,Allende,1,Ciudad de Allende,Allende s/n ,Centro,67350,-100.01923,25.27874
605,Museo Profr. Moisés Sáenz Garza,Casa de Cultura/Ayuntamiento de Apodaca,19,Nuevo León,6,Apodaca,1,Ciudad Apodaca,Padre Mier s/n ,Centro,66600,-100.18507,25.78023
1946,Museo de la Memoria Viva,"Mundo Sustentable, A.C.",19,Nuevo León,8,Bustamante,1,Bustamante,Juárez s/n entre Zaragoza y Gral. Naranjo,Centro,65150,-100.50498,26.536
1941,Museo de las Cosas Simples,Fundación Mundo Sustentable A.C.,19,Nuevo León,8,Bustamante,1,Bustamante,Gral Mariano Escobedo 403,Col. Las Flores,65150,-100.50052,26.5346
1433,Museo General Ponciano Cocineros Quiroga,Ayuntamiento de Ciénega de Flores ,19,Nuevo León,12,Ciénega de Flores,1,Ciénega de Flores,Morelos s/n ,Centro,65550,-100.16937,25.95205
477,Museo El Ojo,Particular,19,Nuevo León,18,García,1,García,Hidalgo 100,Centro,66000,-100.59597,25.81171
606,Museo El Centenario,Ayuntamiento de San Pedro Garza García/Secretaría de Cultura de San Pedro Garza García,19,Nuevo León,19,San Pedro Garza García,1,San Pedro Garza García,Libertad 116 Ote.,Centro,66200,-100.40176,25.66459
347,Planetario/Museo Alfa,"Corporativo Alfa, S.A. de C.V.",19,Nuevo León,19,San Pedro Garza García,1,San Pedro Garza García,Av. Roberto Garza Sada 1000,Col. Carrizalejo,66254,-100.35786,25.63713
1410,Museo de General Bravo,Ayuntamiento de General Bravo,19,Nuevo León,20,General Bravo,1,General Bravo,5 de Mayo 149 ,Centro,67000,-99.18131,25.7933
1317,Museo Histórico de Escobedo,Ayuntamiento de Escobedo,19,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,Lic. Raúl Caballero Escamilla 101 ,Centro,66050,-100.32296,25.80831
2019,Museo Municipal de General Zaragoza,Ayuntamiento de General Zaragoza,19,Nuevo León,24,General Zaragoza,1,General Zaragoza,Calle 5 de Mayo s/n,Centro,67960,0,0
349,Museo Río Blanco,Ayuntamiento de General Zaragoza,19,Nuevo León,24,General Zaragoza,1,General Zaragoza,5 de Febrero núm. 5,Centro,67960,-99.77249,23.9742
581,Museo Hacienda San Pedro,Centro de Información de Historia Regional-Hacienda San Pedro Celso Garza Guajardo/Universidad Autónoma de Nuevo León,19,Nuevo León,25,General Zuazua,1,General Zuazua,Carr. Monterrey-Zuazua km 4.5 ,Centro,65750,-100.11739,25.89187
443,Museo Ciudad Guadalupe,"Patronato Cultural de Ciudad Guadalupe, N.L., A.C./Ayuntamiento de Guadalupe",19,Nuevo León,26,Guadalupe,1,Guadalupe,Barbadillo esq. Hidalgo s/n,Centro,67100,-100.26014,25.68128
590,Museo de Historia de Higueras,Ayuntamiento de Higueras,19,Nuevo León,28,Higueras,1,Higueras,Coronel Ruperto Martínez 100 ,Centro,65700,-100.01461,25.96159
1318,SUNMART Museo de Arte,"Grupo Sun Mall, A.C.",19,Nuevo León,31,Juárez,1,Ciudad Benito Juárez,Av. de la Industria 555,Parque Corporativo San Engracia,67275,-100.11197,25.6501
603,Museo de Linares,"Museo de Linares, A.C.",19,Nuevo León,33,Linares,1,Linares,Morelos 105 Pte. ,Centro,67700,-99.56856,24.8592
351,Museo Comunitario de Mier y Noriega,Ayuntamiento de Mier y Noriega,19,Nuevo León,36,Mier y Noriega,1,Mier y Noriega,Aldama e Hidalgo s/n,Centro,67980,-100.11964,23.42276
582,Museo de Sitio Boca de Potrerillos,Secretaría de Cultura/INAH,19,Nuevo León,37,Mina,1,Mina,Carr. a Monclova km. 49.3,Ejido de Potrerillos,65100,-100.61215,26.06723
358,Museo Bernabé de las Casas ,Patronato de Promoción y Desarrollo Sociocultural de Mina/Ayuntamiento de Mina,19,Nuevo León,37,Mina,1,Mina,Hidalgo 909,Centro,65100,-100.52717,26.00091
1319,Museo Histórico y Casa de la Cultura Valle del Pilón,Patronato Museo Histórico y Casa de la Cultura Valle del Pilón/Ayuntamiento de Montemorelos,19,Nuevo León,38,Montemorelos,1,Montemorelos,Prol. Frontera s/n,Barrio Paras,67500,-99.82464,25.19064
610,Salón de la Fama del Béisbol Mexicano,Cervecería Cuauhtémoc (FEMSA),19,Nuevo León,39,Monterrey,1,Monterrey,Fundidora y Adolfo Prieto s/n,Parque Fundidora,64010,-100.29458,25.67257
616,Museo Metropolitano de Monterrey,Ayuntamiento de Monterrey,19,Nuevo León,39,Monterrey,1,Monterrey,Zaragoza Sur s/n,Centro,64000,-100.31127,25.66615
